fuel_log_id,vehicle_id,fuel_date,liters,fuel_cost,odometer_reading
9025,15,2025-05-09,93.21,5086.47,258453
9026,13,2025-03-19,33.55,10987.53,205033
9027,1,2024-10-31,78.86,3047.31,323259
9028,8,2025-05-13,98.79,8663.82,349013
9029,15,2024-07-04,68.51,10405.69,48309
9030,3,2024-11-21,27.05,8165.25,209833
9031,13,2025-02-20,61.25,6618.97,75948
9032,10,2026-03-29,74.38,8529.03,125773
9033,7,2025-05-30,92.12,2379.27,36389
9034,9,2024-11-09,69.36,4807.11,393006
9035,1,2026-03-20,52.3,11030.12,172724
9036,12,2025-12-09,94.81,3805.29,241622
9037,3,2025-10-15,74.43,9071.84,313473
9038,12,2025-07-27,77.38,6479.08,315284
9039,8,2026-05-06,63.87,8875.27,305296
9040,4,2024-06-10,23.55,1912.2,321981
9041,1,2025-11-03,42.07,11843.68,128582
9042,11,2026-05-21,27.77,3541.91,390363
9043,12,2025-11-18,34.27,2152.5,136872
9044,12,2024-09-04,13.19,1707.56,235580
9045,15,2025-09-28,61.94,7071.9,269555
9046,13,2026-01-18,85.72,1468.22,345675
9047,14,2026-02-28,27.71,6762.09,52296
9048,8,2024-11-09,100.03,11612.59,214724
9049,13,2024-12-21,102.2,6226.96,150248
9050,6,2026-01-02,99.71,3680.09,372646
9051,2,2025-03-12,14.01,4335.08,61615
9052,13,2024-09-02,109.35,8478.13,218683
9053,9,2025-09-20,115.03,5139.56,108857
9054,2,2025-12-17,112.63,7141.76,165113
9055,5,2024-09-06,102.66,5706.72,367876
9056,13,2025-10-06,86.89,6865.66,379330
9057,14,2024-10-26,67.94,5719.24,59809
9058,11,2024-08-03,115.1,4459.16,194443
9059,10,2026-05-21,19.53,10730.73,182474
9060,1,2025-07-24,66.18,10467.38,89362
9061,14,2024-12-03,13.56,2845.3,94403
9062,7,2024-06-09,25.3,10424.61,198584
9063,3,2025-08-09,101.8,1507.97,265354
9064,9,2026-05-17,79.21,8240.25,247127
9065,11,2026-05-08,30.26,2135.84,321005
9066,8,2025-03-27,95.88,8929.14,34012
9067,6,2024-07-10,43.24,6745.3,279947
9068,8,2025-02-12,12.53,3919.93,362146
9069,10,2024-08-09,44.87,5586.6,322184
9070,3,2024-11-07,97.66,10364.32,284318
9071,1,2025-03-01,13.89,4877.49,372474
9072,3,2024-12-04,30.04,10908.25,355550
9073,14,2024-12-07,45.41,2220.58,307594
9074,4,2024-09-07,20.24,7149.39,75187
9075,3,2025-09-06,16.45,10604.04,274117
9076,2,2024-09-23,15.76,5095.96,351436
9077,6,2025-02-05,16.71,10187.87,326116
9078,7,2026-02-26,108.3,8046.6,193718
9079,7,2026-01-17,42.93,9181.66,215657
9080,6,2024-07-26,114.44,3725.2,390841
9081,9,2025-10-21,46.62,11721.41,138309
9082,10,2025-11-24,64.36,6817.81,284016
9083,10,2025-04-25,31.14,9631.47,180751
9084,5,2025-05-25,95.53,8616.88,398368
9085,12,2025-06-27,100.12,3381.28,349828
9086,5,2026-04-22,29.86,9142.1,327002
9087,4,2025-07-09,96.58,4668.68,43321
9088,13,2026-04-06,91.46,8377.55,309994
9089,5,2025-09-07,38.6,7410.87,139305
9090,12,2024-08-11,88.11,6787.8,195955
9091,2,2026-04-29,39.07,9239.85,291008
9092,4,2026-03-12,16.38,5421.89,197151
9093,9,2025-12-24,118.99,3313.84,274095
9094,6,2024-07-24,17.47,2913.4,348603
9095,1,2024-12-01,50.96,10209.5,81290
9096,7,2024-11-16,92.15,9982.2,85702
9097,13,2025-04-06,111.73,8275.05,351846
9098,6,2024-08-05,107.5,6132.05,182435
9099,8,2024-05-21,90.9,5146.84,379157
9100,1,2025-12-21,80.94,8458.02,65844
9101,12,2024-08-13,43.89,2109.16,52333
9102,5,2024-09-06,79.53,6383.03,200270
9103,8,2025-09-01,19.23,4104.37,65655
9104,5,2025-08-19,115.29,11228.12,211770
9105,1,2026-04-05,15.45,5748.25,56265
9106,11,2026-04-15,14.56,1527.09,213580
9107,9,2024-07-15,90.97,11757.39,383975
9108,2,2024-12-22,100.55,3435.06,97540
9109,15,2025-05-02,24.53,1738.42,265867
9110,10,2026-03-20,79.02,2940.18,261745
9111,4,2025-05-18,93.16,7888.46,95846
9112,5,2025-05-30,57.63,4138.78,170729
9113,10,2025-06-03,18.06,2830.25,141213
9114,14,2025-07-23,79.94,10968.57,290835
9115,9,2025-04-14,68.47,4966.19,202638
9116,10,2025-06-15,30.88,3912.59,252504
9117,7,2025-03-09,82.32,7686.84,139859
9118,1,2025-09-10,79.47,4687.56,205515
9119,6,2025-10-10,53.41,10159.14,156317
9120,1,2024-09-23,56.8,7993.86,244572
9121,1,2025-11-02,26.25,7712.95,80645
9122,4,2024-07-14,101.14,10229.59,324025
9123,1,2025-12-02,11.09,8416.32,398088
9124,4,2024-10-22,32.05,8807.1,329966
9125,15,2024-12-16,108.39,8239.54,274625
9126,14,2024-07-05,51.75,4993.33,114088
9127,2,2025-04-12,119.5,10036.24,340290
9128,14,2025-10-13,89.42,7072.42,215227
9129,11,2025-04-14,42.3,9361.52,266567
9130,12,2025-12-10,76.3,5302.55,201496
9131,3,2025-01-29,71.99,7767.18,373991
9132,9,2025-06-10,81.42,8235.16,220348
9133,3,2026-03-15,30.52,4415.75,105902
9134,12,2024-07-20,46.2,2976.43,136852
9135,3,2026-02-06,102.1,11989.67,90807
9136,6,2025-02-18,87.27,6005.72,155929
9137,11,2024-11-16,114.87,6846.79,220419
9138,12,2026-05-12,110.77,7141.1,112629
9139,14,2024-11-03,43.79,1358.53,237320
9140,3,2025-12-14,20.72,10172.73,177837
9141,15,2024-06-09,97.59,9595.18,183457
9142,7,2024-11-05,118.86,8020.26,105519
9143,4,2024-08-16,115.22,1253.86,180076
9144,13,2025-12-26,102.18,11697.05,147804
9145,1,2025-05-22,77.36,11876.34,293390
9146,11,2024-07-26,80.05,7937.01,254395
9147,9,2025-01-16,33.01,6560.13,309965
9148,11,2024-11-04,101.71,11317.53,259183
9149,5,2025-10-11,60.0,6740.65,391474
9150,1,2025-03-16,73.82,7212.89,327876
9151,4,2025-07-25,79.48,7301.1,74611
9152,14,2024-11-29,113.63,6336.47,203843
9153,9,2025-02-26,92.47,5824.18,277355
9154,9,2024-06-28,74.99,4865.45,320258
9155,15,2024-08-27,110.65,4740.86,133647
9156,3,2025-08-26,44.26,11939.12,56042
9157,11,2026-04-25,105.58,11487.4,303301
9158,6,2024-09-22,37.7,10024.04,299208
9159,5,2026-01-31,106.46,1905.66,55746
9160,13,2024-06-21,77.57,11276.54,396524
9161,1,2026-01-19,60.55,2089.35,188840
9162,13,2025-12-09,55.02,4458.69,298112
9163,3,2024-09-28,103.91,7756.2,151549
9164,13,2025-10-06,35.62,1474.03,205316
9165,4,2026-02-17,102.65,10697.63,115208
9166,6,2025-04-09,101.2,1447.38,253867
9167,3,2024-12-11,99.25,11895.86,324939
9168,1,2025-05-10,36.56,10125.86,251038
9169,1,2024-06-09,39.04,5400.64,391106
9170,1,2025-08-28,20.99,7565.66,60485
9171,12,2025-11-18,91.15,9625.19,317119
9172,15,2025-03-20,110.69,11753.12,258505
9173,12,2025-03-25,90.75,3618.33,238992
9174,3,2025-11-10,35.12,8953.02,208714
9175,11,2026-04-03,63.78,7303.4,77597
9176,9,2025-05-17,69.11,6096.85,300199
9177,13,2025-10-19,81.03,7508.02,221648
9178,3,2026-05-20,25.02,3681.3,292743
9179,6,2026-01-30,44.75,7125.38,288394
9180,10,2025-10-20,11.04,2694.81,384297
9181,7,2025-07-30,12.02,8913.12,214015
9182,10,2024-11-28,87.31,8622.71,278964
9183,12,2026-03-21,10.96,11654.57,355597
9184,10,2026-03-25,107.97,10728.92,256099
9185,10,2024-10-07,41.15,2875.2,316696
9186,3,2025-05-05,55.33,11323.24,209710
9187,12,2026-03-31,11.67,4957.47,215291
9188,9,2026-02-24,91.46,1775.1,321177
9189,6,2025-12-08,50.08,9193.9,172314
9190,5,2025-10-01,78.77,2352.56,172474
9191,11,2025-08-23,84.25,9115.86,84355
9192,13,2025-11-23,44.55,3566.56,257195
9193,15,2025-07-12,36.16,8057.42,323487
9194,5,2026-05-13,32.04,6978.28,311247
9195,11,2025-12-14,55.28,5072.42,218232
9196,1,2024-10-04,103.84,3202.22,337437
9197,9,2024-12-16,102.01,8171.86,209144
9198,7,2025-11-26,71.82,7902.51,338899
9199,4,2025-10-07,80.24,10190.63,275507
9200,10,2025-09-24,69.49,8098.03,362213
9201,7,2026-03-15,67.17,8290.39,94777
9202,5,2024-07-12,54.12,10869.32,164314
9203,4,2025-08-01,113.99,2267.75,101966
9204,6,2025-10-28,43.01,9073.4,198559
9205,8,2024-11-16,46.98,1281.45,382831
9206,9,2025-01-15,15.94,7189.45,303545
9207,11,2024-12-10,107.23,4480.87,59061
9208,1,2025-11-28,82.63,4169.06,231129
9209,1,2026-03-26,43.61,4909.41,333012
9210,2,2025-04-01,57.71,10375.11,112944
9211,15,2024-06-22,68.04,5053.2,77934
9212,12,2024-10-22,19.64,2811.94,59155
9213,15,2025-12-31,106.96,3715.13,325544
9214,13,2024-12-09,60.61,3887.69,44726
9215,14,2024-11-14,73.85,9571.74,262404
9216,2,2025-04-03,79.33,3770.27,169173
9217,6,2026-04-29,52.04,1843.19,289828
9218,15,2025-05-01,116.4,8692.6,91297
9219,5,2026-01-26,74.68,6506.16,60202
9220,6,2024-07-19,78.97,1378.78,357767
9221,9,2025-12-02,73.48,5299.03,275280
9222,7,2025-01-14,84.76,8513.26,199534
9223,3,2026-01-02,103.53,11130.55,248086
9224,10,2025-11-28,38.36,11354.91,280334
9225,9,2025-11-23,11.3,2304.26,161727
9226,3,2025-06-03,66.87,3756.65,283361
9227,6,2025-07-04,108.93,7871.1,62078
9228,8,2025-06-23,14.68,11717.81,381238
9229,6,2025-03-16,108.68,1992.64,178804
9230,13,2025-09-18,112.05,10794.33,71720
9231,4,2026-03-29,92.06,8331.7,374327
9232,1,2024-07-08,15.45,6182.81,212694
9233,12,2025-07-04,71.02,5536.58,32603
9234,6,2024-10-02,43.02,4308.37,101060
9235,12,2025-12-28,42.19,2218.29,248563
9236,7,2025-08-26,44.09,5771.53,34729
9237,5,2026-01-17,57.53,5133.06,132300
9238,7,2026-04-18,43.34,4032.83,33220
9239,2,2024-07-31,77.24,5353.81,225102
9240,6,2026-03-27,91.43,5453.35,36387
9241,12,2024-07-29,71.16,8636.48,89327
9242,9,2025-06-24,18.46,3785.54,230763
9243,14,2025-02-15,12.2,1357.78,144994
9244,12,2024-06-29,78.56,9475.42,295512
9245,12,2025-10-10,20.86,9599.8,137891
9246,8,2024-10-19,44.35,11678.58,40114
9247,7,2025-10-29,39.64,10304.52,141838
9248,7,2026-04-04,91.37,1406.41,261715
9249,14,2025-08-02,87.41,2707.18,306660
9250,5,2025-01-11,44.72,10628.47,70622
9251,5,2025-06-11,69.1,8888.55,223362
9252,14,2025-04-18,35.18,9577.7,250891
9253,2,2025-01-24,53.0,8468.94,219936
9254,8,2025-04-24,97.47,7442.18,208543
9255,14,2025-06-20,52.88,9434.63,285902
9256,13,2025-12-10,82.02,11842.37,59991
9257,6,2025-10-17,108.21,2021.64,221104
9258,3,2025-10-08,110.59,8729.42,306158
9259,3,2026-04-02,23.02,11106.62,356671
9260,1,2025-05-03,117.87,1726.24,193317
9261,10,2024-12-23,12.01,7538.65,52480
9262,4,2025-08-27,36.85,8588.32,178248
9263,7,2025-02-23,63.87,7727.84,233224
9264,10,2024-06-01,100.05,9033.0,49899
9265,2,2025-12-10,54.83,3910.65,384570
9266,14,2025-04-08,105.76,8586.82,246633
9267,8,2024-07-26,48.56,5603.25,120644
9268,9,2026-01-04,112.41,2298.33,270697
9269,4,2024-07-22,47.39,5484.65,205811
9270,2,2026-01-05,53.94,1787.95,68753
9271,7,2026-04-15,63.76,11138.24,340036
9272,9,2024-12-16,38.38,8475.51,319369
9273,11,2026-03-15,96.35,5063.95,263792
9274,8,2024-07-27,23.75,3939.26,134471
9275,10,2025-04-20,95.43,10415.52,350715
9276,8,2026-01-26,109.28,7787.76,164161
9277,3,2024-05-31,110.53,6761.08,141186
9278,2,2025-12-07,45.54,6909.49,303746
9279,5,2026-04-20,91.46,1624.59,83848
9280,13,2024-08-12,64.72,6801.64,207562
9281,12,2025-11-27,38.47,8351.46,72014
9282,4,2025-06-05,17.89,8279.39,287999
9283,4,2026-05-01,108.45,8120.01,265555
9284,9,2025-12-24,61.23,7667.34,388158
9285,11,2024-08-16,114.93,3365.28,248998
9286,12,2025-07-24,27.48,10741.4,310824
9287,10,2025-02-28,68.68,2290.45,253683
9288,12,2025-01-18,63.81,11055.08,372470
9289,4,2024-12-09,16.37,9188.33,235205
9290,8,2025-02-06,87.73,4385.03,276522
9291,14,2025-10-09,115.21,5974.25,71906
9292,12,2025-07-28,92.72,7234.26,398808
9293,8,2025-11-11,79.05,11122.6,396287
9294,1,2025-01-23,113.1,3501.64,362670
9295,13,2026-03-29,61.76,5757.78,78426
9296,14,2026-03-20,72.08,8688.25,384760
9297,14,2025-10-13,71.35,6782.42,90374
9298,13,2025-03-28,58.7,5667.85,317823
9299,13,2024-08-31,112.62,10973.34,205296
9300,9,2024-12-06,118.41,4852.75,254452
9301,3,2025-12-05,36.87,10831.54,39669
9302,14,2026-02-16,49.19,3380.4,37241
9303,4,2024-11-03,56.38,9236.26,374111
9304,4,2025-03-04,80.63,9033.75,62574
9305,10,2025-12-26,102.73,2698.5,231284
9306,3,2024-09-18,74.16,1571.71,315443
9307,13,2025-03-15,91.17,8351.96,299212
9308,7,2026-01-21,41.35,2037.32,145906
9309,4,2024-12-31,86.61,1851.29,242916
9310,3,2024-11-11,67.2,1472.71,56363
9311,1,2024-06-06,83.96,1969.43,175095
9312,12,2024-07-21,28.71,5174.86,253277
9313,11,2025-09-08,70.44,2266.87,117723
9314,15,2024-09-08,90.32,11296.41,172117
9315,12,2025-06-07,105.58,6461.31,215391
9316,11,2025-01-25,105.2,4097.66,160442
9317,7,2024-05-30,28.25,8345.81,81769
9318,6,2026-01-27,11.87,10020.53,106013
9319,15,2025-07-25,41.07,10130.61,193819
9320,10,2026-01-14,61.12,11123.19,31586
9321,4,2026-04-18,93.9,6032.83,308016
9322,1,2025-12-07,108.05,3085.01,47564
9323,3,2025-09-02,115.95,7673.55,219413
9324,13,2025-08-25,10.86,4805.22,347448
9325,13,2024-09-29,111.04,8071.92,323061
9326,6,2024-12-15,111.52,11101.54,48945
9327,3,2024-10-05,50.36,4883.94,310499
9328,13,2025-03-07,66.29,9575.64,124541
9329,14,2025-09-07,36.99,4620.39,118996
9330,6,2024-07-24,93.46,5740.79,110487
9331,5,2026-04-12,37.86,6471.92,337326
9332,11,2024-05-27,80.38,9686.74,129669
9333,4,2026-01-02,88.08,9330.52,225715
9334,11,2025-03-04,66.27,1947.44,275645
9335,14,2024-11-07,15.21,7885.22,105118
9336,4,2025-06-11,47.53,9801.93,114656
9337,4,2024-11-02,64.06,4387.4,133018
9338,15,2025-05-26,62.21,2829.17,126198
9339,1,2025-05-30,77.28,10307.61,188467
9340,8,2025-04-10,11.48,11934.39,164927
9341,8,2025-08-12,29.42,2885.46,373879
9342,2,2025-12-12,104.33,2260.24,320422
9343,5,2025-05-18,50.97,11124.04,48811
9344,1,2026-05-16,49.12,3188.37,340576
9345,7,2024-10-24,87.39,4419.43,392541
9346,1,2025-07-14,92.61,2933.91,354126
9347,8,2025-10-11,21.96,6180.61,290008
9348,5,2025-02-15,31.81,7205.54,255891
9349,2,2024-08-08,79.47,7299.32,106671
9350,2,2025-04-17,22.19,4647.9,299419
9351,15,2025-06-03,119.22,5152.63,288960
9352,10,2024-12-26,106.18,1506.9,82954
9353,2,2025-04-13,24.04,6329.73,211073
9354,15,2024-09-23,31.92,6689.86,333882
9355,8,2024-10-21,90.07,2594.62,199615
9356,8,2024-11-20,64.44,6064.2,378615
9357,4,2025-12-08,52.71,9541.31,81372
9358,14,2025-04-26,87.97,6955.31,343763
9359,2,2025-01-08,89.69,8370.23,281636
9360,3,2024-08-28,95.11,6768.52,32037
9361,9,2024-06-07,101.99,1564.49,91670
9362,12,2025-12-19,23.54,10319.7,269644
9363,3,2024-08-14,84.18,4573.42,135371
9364,15,2025-09-10,100.54,3624.53,127922
9365,7,2025-06-25,47.2,11802.54,56587
9366,9,2025-09-05,110.15,2664.63,106545
9367,11,2025-07-11,19.84,9033.16,374407
9368,4,2025-11-02,80.39,10340.92,73120
9369,1,2024-06-19,48.76,2691.4,102620
9370,15,2025-01-09,106.88,11486.56,197980
9371,14,2026-02-05,58.0,9149.57,37396
9372,11,2025-09-02,66.63,4730.85,192426
9373,5,2025-03-18,90.78,6441.69,205924
9374,7,2024-06-02,119.42,6554.22,70655
9375,2,2026-04-14,108.43,8139.45,107251
9376,12,2026-05-01,39.87,11164.43,197740
9377,4,2025-12-11,47.34,4702.37,377447
9378,10,2025-12-25,41.74,3426.5,218000
9379,1,2025-01-28,41.59,8574.28,188819
9380,3,2025-05-15,81.85,10412.42,256298
9381,13,2025-03-18,114.06,5044.14,323064
9382,2,2026-03-28,90.9,2730.37,312250
9383,14,2024-09-27,46.33,11028.92,388331
9384,1,2025-09-26,50.09,2716.25,329532
9385,2,2024-08-12,114.23,6751.2,299913
9386,14,2024-06-01,88.03,2408.65,389209
9387,5,2024-06-24,93.5,10131.15,38555
9388,5,2024-11-23,102.07,9308.55,201643
9389,13,2024-06-20,46.65,10745.75,390404
9390,12,2025-05-31,76.76,9966.83,82342
9391,15,2026-05-19,119.92,1347.1,321078
9392,15,2025-03-01,17.25,5096.0,258945
9393,6,2026-01-31,97.79,11970.04,235080
9394,8,2024-05-24,52.67,5527.24,215032
9395,7,2025-12-31,60.93,7865.84,213613
9396,10,2024-12-24,102.22,6742.46,265399
9397,15,2025-07-21,57.08,4715.21,126724
9398,10,2025-07-06,66.04,9405.95,355793
9399,4,2025-10-21,78.55,9269.81,324208
9400,4,2025-07-30,10.62,11118.94,231136
9401,4,2025-07-01,78.82,9544.6,367831
9402,14,2024-07-16,114.95,10995.92,247353
9403,11,2026-01-31,36.71,10777.48,111916
9404,15,2025-03-24,85.61,11167.81,287379
9405,3,2025-04-29,117.53,6173.23,325041
9406,2,2025-09-15,13.77,2024.84,43489
9407,3,2024-11-25,80.97,4442.29,52936
9408,7,2024-06-28,55.81,10875.59,356121
9409,14,2024-06-11,106.59,8576.19,52913
9410,9,2026-04-16,24.21,1441.03,366884
9411,8,2025-04-17,70.48,7748.84,147522
9412,9,2026-03-10,115.08,5641.46,73242
9413,3,2024-11-20,25.43,5225.8,310939
9414,5,2024-12-10,59.05,7617.93,151370
9415,3,2024-07-25,74.12,9218.93,41533
9416,3,2025-09-06,97.47,11000.16,87974
9417,15,2024-08-05,42.0,11699.36,184403
9418,10,2025-03-22,76.93,5546.8,261056
9419,6,2025-07-30,55.14,11432.31,351391
9420,1,2025-10-17,56.39,4246.5,154612
9421,2,2024-12-28,99.04,3857.66,139263
9422,9,2025-10-14,50.47,6141.93,130209
9423,10,2025-09-07,86.1,7848.31,267783
9424,9,2026-05-12,90.41,5293.35,107295
9425,6,2026-05-01,37.48,8887.33,67450
9426,14,2025-11-25,117.28,1262.44,248290
9427,2,2024-10-06,29.15,6248.65,291407
9428,13,2026-01-02,46.2,4193.21,302575
9429,8,2025-06-27,23.01,5103.35,332343
9430,8,2025-07-23,61.6,1727.87,116362
9431,2,2025-12-24,83.35,7345.81,232365
9432,14,2025-12-05,108.1,2173.24,284071
9433,7,2024-10-17,60.46,10815.44,233790
9434,14,2025-11-12,57.31,2618.17,68989
9435,7,2026-05-15,60.9,10812.82,121097
9436,7,2024-11-09,24.38,9898.46,240151
9437,11,2025-04-17,43.2,6243.07,135590
9438,7,2025-03-13,61.96,10768.51,249142
9439,1,2026-05-18,38.26,5564.99,231840
9440,8,2025-07-01,111.53,5787.11,79538
9441,8,2024-06-17,41.84,3042.45,281946
9442,1,2025-03-17,116.96,2993.21,253756
9443,14,2025-03-06,90.13,4117.74,336442
9444,15,2026-01-24,67.28,2329.16,80791
9445,11,2024-06-07,31.01,11132.13,43047
9446,8,2025-01-19,63.27,4560.47,120529
9447,8,2025-03-12,89.07,7946.17,235240
9448,12,2026-04-18,55.22,4746.96,389665
9449,4,2026-01-15,101.34,2572.81,89643
9450,13,2025-12-14,92.59,2275.94,250804
9451,5,2024-10-28,55.99,7551.86,321208
9452,8,2025-07-27,111.27,11767.38,109115
9453,10,2024-09-12,51.28,9878.45,70126
9454,15,2026-01-13,14.3,9181.26,391184
9455,15,2025-12-22,45.14,9834.1,120506
9456,4,2026-03-07,93.6,2243.93,200859
9457,13,2025-05-15,108.78,9359.68,109715
9458,4,2026-02-12,24.95,6204.13,106622
9459,1,2024-12-08,55.58,6948.31,200231
9460,5,2026-04-12,102.07,1436.88,251776
9461,4,2025-03-22,96.47,10280.95,44895
9462,4,2024-12-17,95.15,11941.65,154936
9463,6,2025-12-23,16.69,7151.6,314736
9464,9,2025-03-04,50.02,7632.95,163879
9465,3,2024-09-18,96.7,9306.99,37851
9466,1,2025-08-06,25.18,8434.6,173623
9467,10,2025-04-12,38.98,8185.45,291656
9468,1,2026-02-19,96.67,2727.96,191770
9469,8,2026-01-28,99.09,5037.31,297916
9470,1,2024-07-31,57.66,8451.42,347466
9471,15,2025-07-25,107.74,11803.33,166783
9472,11,2024-09-25,11.19,8383.87,250818
9473,12,2024-11-26,51.95,1229.79,300926
9474,10,2024-09-29,62.24,11575.51,356937
9475,7,2025-04-28,82.97,3732.93,118217
9476,2,2025-07-20,45.4,6763.21,387648
9477,1,2026-02-26,58.87,9353.05,205550
9478,10,2024-12-15,24.71,1480.26,145734
9479,5,2025-08-30,112.34,4809.46,77609
9480,4,2025-11-14,93.73,3809.16,170892
9481,7,2025-07-11,119.29,11305.9,256212
9482,4,2025-11-27,54.68,1211.79,179447
9483,1,2026-02-19,19.77,8430.01,265026
9484,4,2026-02-24,65.35,2800.44,326564
9485,15,2025-06-06,57.51,10851.11,118482
9486,12,2024-07-15,78.67,11186.87,103764
9487,10,2025-07-06,28.54,3148.76,361809
9488,5,2025-09-17,90.16,4832.04,208451
9489,1,2024-07-22,28.43,6073.1,398433
9490,14,2024-06-26,77.35,9445.45,359349
9491,6,2024-12-11,98.33,11223.04,109508
9492,13,2025-12-23,107.07,10270.56,103284
9493,2,2025-05-31,34.48,3862.84,277315
9494,1,2025-10-30,44.33,3776.57,144020
9495,5,2025-07-25,72.08,8973.68,212441
9496,9,2025-12-05,89.73,11657.24,242942
9497,2,2026-02-06,78.81,9120.86,366083
9498,8,2024-09-01,69.48,11610.25,228071
9499,12,2025-05-31,79.71,3690.29,319712
9500,14,2026-04-19,66.42,2043.83,257631
9501,5,2025-08-08,36.63,2452.62,221652
9502,6,2025-01-13,59.28,1614.11,393093
9503,4,2026-01-23,39.81,7549.94,151309
9504,4,2024-12-05,23.44,10966.61,302014
9505,1,2025-11-14,93.91,6667.28,169204
9506,7,2026-04-16,69.86,5293.83,350511
9507,4,2025-12-12,35.85,3764.27,327526
9508,4,2026-04-16,37.79,11976.96,254100
9509,1,2026-04-19,37.21,8807.85,206880
9510,3,2025-11-08,88.39,3906.12,216940
9511,13,2025-05-07,65.59,2554.11,143587
9512,9,2026-05-21,64.45,3745.47,304559
9513,14,2025-01-28,35.54,4318.74,235532
9514,8,2024-08-19,27.49,8526.77,237435
9515,12,2025-11-15,60.48,2370.2,86325
9516,4,2026-03-19,22.53,1778.87,159742
9517,3,2026-04-30,29.51,11004.34,99748
9518,8,2026-03-10,18.41,4343.75,39499
9519,13,2026-01-10,110.33,10136.59,135547
9520,4,2025-08-05,108.74,5610.22,299855
9521,8,2025-02-03,56.13,4247.95,215867
9522,4,2024-07-01,18.93,3167.66,114511
9523,9,2025-05-13,45.1,7229.8,350918
9524,10,2026-03-07,86.86,11372.09,213187
9525,1,2025-11-24,23.82,9229.81,65603
9526,5,2024-11-15,105.69,5870.3,157937
9527,1,2026-01-13,23.05,8641.82,60068
9528,13,2025-06-13,54.11,2214.47,257967
9529,9,2024-09-21,115.0,10733.67,207664
9530,12,2026-01-20,83.44,6299.33,153665
9531,12,2026-03-28,41.14,3626.48,190289
9532,14,2026-01-09,27.59,8004.18,152748
9533,3,2024-11-16,34.92,2400.78,162034
9534,12,2025-09-16,94.93,4492.62,356583
9535,10,2025-05-10,42.76,7916.17,344338
9536,13,2026-03-11,57.91,10996.17,319142
9537,3,2025-07-02,70.54,5811.72,333038
9538,2,2025-12-05,35.33,3796.79,92242
9539,15,2026-03-21,107.15,9598.04,232947
9540,7,2024-06-12,51.12,1715.4,292094
9541,8,2026-04-21,56.96,11062.88,278479
9542,13,2026-05-12,42.3,5114.67,56547
9543,5,2024-08-27,41.04,9252.92,82425
9544,15,2025-10-05,91.34,4156.24,47001
9545,7,2025-01-24,52.06,4767.79,267537
9546,4,2025-09-22,48.18,2360.8,95155
9547,3,2026-01-12,112.71,7533.84,68197
9548,3,2024-10-27,46.49,11417.6,46828
9549,14,2024-10-23,26.87,7238.29,205839
9550,14,2024-07-29,56.58,8151.84,179068
9551,7,2025-12-20,101.53,3476.99,373563
9552,8,2025-08-05,56.47,11471.24,323728
9553,2,2026-02-09,69.82,9829.67,81514
9554,3,2026-02-01,93.89,9899.15,314709
9555,10,2026-04-06,58.96,3361.38,53774
9556,7,2024-12-08,37.61,4454.18,141969
9557,8,2025-09-04,86.68,10866.9,386495
9558,11,2024-07-03,117.08,2852.69,304150
9559,11,2026-03-25,73.6,1623.54,332686
9560,8,2024-11-12,34.13,9553.33,51585
9561,4,2025-10-16,48.5,5496.96,333564
9562,15,2026-01-05,84.64,2897.87,146705
9563,6,2025-01-26,37.24,3585.85,270560
9564,7,2025-10-28,113.77,11272.06,353684
9565,4,2025-12-16,85.1,2695.09,300418
9566,13,2026-02-12,69.31,10306.57,297293
9567,7,2026-01-05,98.09,10310.45,99797
9568,2,2024-08-31,10.17,3188.76,82407
9569,1,2026-04-21,60.44,4957.05,160602
9570,4,2025-01-21,74.03,11008.32,329669
9571,7,2025-05-04,73.45,1910.93,376962
9572,2,2025-03-25,86.54,5390.26,289070
9573,14,2025-05-31,28.12,10736.54,292363
9574,1,2024-08-02,62.57,3605.9,226916
9575,10,2024-08-21,70.42,3788.85,35297
9576,5,2024-10-13,87.33,5946.58,153645
9577,2,2026-03-31,53.62,4687.97,157177
9578,9,2025-11-26,105.03,5743.98,364307
9579,11,2025-07-10,97.6,5672.18,245988
9580,9,2025-12-19,112.77,9677.35,96536
9581,14,2025-02-21,77.05,9294.49,57568
9582,6,2024-11-03,96.19,10627.18,45517
9583,10,2025-12-14,90.61,6339.87,394427
9584,5,2025-02-20,65.87,8955.27,134183
9585,13,2024-09-19,76.18,8760.33,349034
9586,3,2025-05-18,103.41,11744.78,164330
9587,15,2025-11-08,92.36,11697.15,363820
