expense_id,trip_id,fuel_cost,toll_cost,food_expense,parking_cost,misc_expense
6045,6045,4235.09,1173,734,589,725
6046,6046,5072.58,1523,279,1101,585
6047,6047,1460.57,571,621,496,569
6048,6048,10042.92,1300,669,366,1106
6049,6049,3288.78,572,759,291,102
6050,6050,4489.39,1415,1233,1119,781
6051,6051,5640.4,1557,1890,979,1347
6052,6052,7657.23,2258,1793,839,116
6053,6053,3628.83,2281,1613,717,978
6054,6054,3168.4,566,308,1123,817
6055,6055,2418.32,265,352,1015,205
6056,6056,3821.85,2362,803,703,1484
6057,6057,4048.31,391,936,136,302
6058,6058,1281.39,2468,947,239,975
6059,6059,12273.57,1697,701,447,959
6060,6060,3478.89,706,1006,96,1391
6061,6061,8180.5,401,1257,1060,1227
6062,6062,16940.14,1771,1928,1127,579
6063,6063,791.64,935,1957,397,336
6064,6064,2913.48,614,666,446,724
6065,6065,3150.45,1804,1212,706,882
6066,6066,3834.21,2389,1059,556,1065
6067,6067,9591.32,787,544,154,809
6068,6068,7266.47,1875,1071,1044,1332
6069,6069,3323.51,1647,1635,918,676
6070,6070,9026.89,183,886,412,1222
6071,6071,1669.84,668,233,333,1442
6072,6072,8249.16,769,1976,262,828
6073,6073,2459.81,1071,1677,1067,41
6074,6074,2976.83,1484,453,937,991
6075,6075,1390.92,587,1491,411,1172
6076,6076,10877.49,960,851,424,624
6077,6077,1062.81,790,436,700,28
6078,6078,2776.36,2198,1886,758,91
6079,6079,1897.8,1634,1295,475,871
6080,6080,3446.39,2054,298,1055,312
6081,6081,2508.84,128,1908,1184,603
6082,6082,6555.93,2247,1292,470,368
6083,6083,2397.42,1182,1152,35,1074
6084,6084,3774.43,740,1867,108,758
6085,6085,7517.53,123,775,238,1371
6086,6086,7447.1,373,761,907,1330
6087,6087,3827.46,1978,1886,382,1426
6088,6088,3976.02,725,1459,502,519
6089,6089,3631.74,2374,602,122,1137
6090,6090,1377.01,1863,581,454,1073
6091,6091,2943.18,2213,1925,859,1239
6092,6092,1947.63,1933,478,278,705
6093,6093,3251.16,1765,1067,861,289
6094,6094,3056.33,675,1935,400,1235
6095,6095,5364.38,2128,642,760,1351
6096,6096,3316.41,802,1380,1008,361
6097,6097,1949.74,356,502,762,227
6098,6098,2118.01,207,327,485,1342
6099,6099,4157.33,2043,304,169,690
6100,6100,4738.38,1253,1435,1108,870
6101,6101,2010.79,1590,1815,2,973
6102,6102,3414.8,1255,1276,1131,340
6103,6103,7609.62,2112,706,272,600
6104,6104,2741.23,1693,1967,336,1125
6105,6105,8905.85,2208,1634,1051,1080
6106,6106,5479.85,2362,747,331,735
6107,6107,1347.58,1376,863,103,392
6108,6108,9004.45,998,1729,1064,1392
6109,6109,10824.35,479,1995,778,415
6110,6110,3806.32,1538,281,1150,1437
6111,6111,8656.25,1124,1676,1080,388
6112,6112,11170.18,1616,1582,871,1352
6113,6113,2836.53,751,791,646,221
6114,6114,4245.37,531,492,56,1158
6115,6115,17328.55,2126,339,7,114
6116,6116,7533.32,1383,1655,101,893
6117,6117,2921.96,169,1658,822,216
6118,6118,6923.66,218,1223,204,1400
6119,6119,4136.84,1061,682,319,272
6120,6120,1368.51,1207,1243,398,450
6121,6121,2501.21,1640,1940,555,346
6122,6122,1319.45,1503,1336,779,668
6123,6123,6667.48,1093,1259,678,807
6124,6124,1763.3,191,1993,1044,1342
6125,6125,5058.02,2094,1480,836,935
6126,6126,16050.76,1154,1720,744,1307
6127,6127,3248.05,1107,1051,576,1450
6128,6128,4472.87,1173,1382,1117,875
6129,6129,3346.45,605,691,858,1312
6130,6130,3245.57,327,275,200,395
6131,6131,2910.18,1619,717,599,1158
6132,6132,4025.37,265,562,62,1355
6133,6133,7970.72,2475,1683,323,940
6134,6134,1388.94,1554,1279,339,624
6135,6135,4262.1,174,599,237,983
6136,6136,5913.71,712,558,19,1462
6137,6137,6054.14,894,1482,879,1442
6138,6138,9773.98,939,1024,1069,632
6139,6139,14964.59,1735,714,1017,1166
6140,6140,1353.02,763,451,1034,27
6141,6141,2353.78,612,987,640,431
6142,6142,2784.14,2344,813,993,648
6143,6143,5866.95,2189,625,299,620
6144,6144,3222.79,612,1947,642,183
6145,6145,866.63,754,1266,96,300
6146,6146,11397.77,2342,1682,797,918
6147,6147,5467.06,1411,1921,852,623
6148,6148,4819.06,1542,544,1129,1049
6149,6149,2912.28,1079,1642,113,627
6150,6150,1691.85,1777,718,567,296
6151,6151,3279.59,1015,1127,1031,1283
6152,6152,8575.05,883,831,1169,879
6153,6153,3982.71,254,641,445,38
6154,6154,4239.55,1484,1548,289,545
6155,6155,3846.01,671,1355,850,689
6156,6156,4835.9,1225,1037,1022,36
6157,6157,6366.14,932,1448,1067,1145
6158,6158,4974.57,548,940,182,1298
6159,6159,3455.71,896,968,885,43
6160,6160,6614.16,1118,1441,608,740
6161,6161,2603.57,137,544,915,104
6162,6162,4048.68,1045,1017,289,890
6163,6163,3849.48,348,1063,371,650
6164,6164,19485.99,472,1001,1197,1351
6165,6165,2644.9,425,1988,169,491
6166,6166,1866.91,1735,577,789,124
6167,6167,1172.13,756,380,1074,185
6168,6168,6790.11,1032,1142,475,418
6169,6169,5992.1,242,761,555,1294
6170,6170,20981.36,794,389,511,1040
6171,6171,7427.29,833,1633,528,1468
6172,6172,6952.27,1301,1949,325,55
6173,6173,3892.93,2328,1330,324,1210
6174,6174,2766.45,1159,1484,591,791
6175,6175,2220.91,1817,845,1184,281
6176,6176,14309.53,1148,490,207,476
6177,6177,1363.82,707,494,81,630
6178,6178,2665.23,2168,230,1052,200
6179,6179,4418.1,875,514,197,245
6180,6180,8949.56,517,1945,52,113
6181,6181,3175.72,1885,429,83,289
6182,6182,6204.02,1917,1228,78,996
6183,6183,4888.43,2236,1534,1025,1234
6184,6184,8141.02,571,624,863,434
6185,6185,3908.36,1672,583,227,1400
6186,6186,3679.98,1191,229,362,429
6187,6187,3128.27,1850,719,509,847
6188,6188,2449.16,924,797,399,70
6189,6189,3511.36,1265,1441,983,1446
6190,6190,2889.03,1900,1401,1082,967
6191,6191,2886.89,2313,1947,922,191
6192,6192,18769.63,541,1049,252,84
6193,6193,8984.45,2026,774,490,1044
6194,6194,1036.5,713,1977,625,934
6195,6195,3071.34,1795,1985,1177,3
6196,6196,4258.9,148,1242,1055,1453
6197,6197,3227.91,2132,1634,567,988
6198,6198,4026.48,1489,1857,961,140
6199,6199,6700.12,2456,973,1009,1169
6200,6200,1886.59,1795,1506,323,168
6201,6201,10046.76,2031,1869,608,1215
6202,6202,2499.87,1006,1307,1014,833
6203,6203,4019.75,873,1563,663,1302
6204,6204,11563.18,1732,1429,408,1263
6205,6205,3762.91,704,573,404,1155
6206,6206,3501.01,2192,332,1007,242
6207,6207,4400.01,676,1186,1164,493
6208,6208,3460.55,1532,1794,1000,550
6209,6209,8846.22,2426,1882,131,1058
6210,6210,3486.45,1604,1871,238,628
6211,6211,18519.58,1234,1453,959,546
6212,6212,1366.88,258,1697,72,720
6213,6213,2505.89,830,784,43,800
6214,6214,3960.48,1728,622,837,245
6215,6215,5396.68,502,1766,570,1086
6216,6216,5534.58,2122,1808,741,513
6217,6217,3232.61,1949,1594,1000,419
6218,6218,5416.12,1309,650,314,0
6219,6219,1792.72,579,1091,73,505
6220,6220,5191.32,1581,304,48,1074
6221,6221,11172.92,1305,1074,365,781
6222,6222,4844.15,2241,245,687,1421
6223,6223,1810.85,1993,1058,259,1379
6224,6224,2475.96,1924,656,741,544
6225,6225,1276.92,1296,346,1006,867
6226,6226,7811.3,1416,491,1029,361
6227,6227,1772.4,2450,693,37,1303
6228,6228,1211.42,2349,574,647,505
6229,6229,6544.7,1295,1006,695,1314
6230,6230,6773.8,1527,399,494,320
6231,6231,5845.88,1567,1612,261,1057
6232,6232,1796.8,2277,1291,533,909
6233,6233,6294.2,2434,510,456,1219
6234,6234,2503.12,580,1921,498,122
6235,6235,12380.22,475,1132,415,298
6236,6236,4190.19,1860,292,748,1409
6237,6237,985.62,1826,408,895,1220
6238,6238,3140.91,691,1737,585,1215
6239,6239,5574.44,2304,1305,826,410
6240,6240,11942.67,1879,1813,1126,762
6241,6241,3930.67,1032,1466,695,115
6242,6242,3610.46,888,521,390,467
6243,6243,4050.97,1294,434,219,719
6244,6244,5524.39,734,1086,405,641
6245,6245,4419.03,960,623,926,451
6246,6246,17049.66,780,247,1138,173
6247,6247,2884.61,1340,598,215,264
6248,6248,6377.68,2288,1241,1033,358
6249,6249,4293.07,1518,769,301,145
6250,6250,4608.95,1943,1901,887,210
6251,6251,8037.7,1914,908,813,1149
6252,6252,1426.82,155,1827,216,1242
6253,6253,6455.04,1711,602,869,1199
6254,6254,1594.71,538,437,31,1106
6255,6255,6221.56,547,1603,514,457
6256,6256,1012.88,1729,1270,1185,100
6257,6257,4740.34,2158,791,554,718
6258,6258,11649.45,862,703,179,1385
6259,6259,13989.53,1836,1465,1147,211
6260,6260,7660.93,171,1544,377,1444
6261,6261,5533.57,1078,1751,462,1439
6262,6262,11532.16,1896,1057,566,222
6263,6263,14333.75,1137,1157,394,1494
6264,6264,2121.79,2325,1867,571,1307
6265,6265,2518.9,859,1683,486,1111
6266,6266,13694.96,1070,591,961,437
6267,6267,5683.3,1427,1265,89,292
6268,6268,8273.72,2165,1249,304,1132
6269,6269,2150.19,2343,1586,1160,413
6270,6270,6509.54,1799,535,402,1083
6271,6271,2689.94,1907,1225,1196,843
6272,6272,5194.41,375,249,1019,296
6273,6273,5270.18,837,1808,725,234
6274,6274,2645.2,1360,1700,518,684
6275,6275,3443.21,1530,1748,123,676
6276,6276,7250.62,635,1369,1150,25
6277,6277,2435.42,1264,1779,78,689
6278,6278,3886.18,848,1514,880,324
6279,6279,1114.52,1628,1193,1188,45
6280,6280,11777.71,743,1473,811,213
6281,6281,6491.68,1156,1128,1038,588
6282,6282,2456.86,723,1137,987,817
6283,6283,3084.83,705,446,512,665
6284,6284,6966.02,308,1433,572,1339
6285,6285,8985.23,2056,754,912,448
6286,6286,6716.58,1740,1684,317,759
6287,6287,3519.71,392,206,381,1456
6288,6288,2016.92,501,1885,2,1270
6289,6289,4557.11,384,1274,29,555
6290,6290,7058.21,197,496,698,264
6291,6291,3178.39,2150,974,1151,1057
6292,6292,16617.84,527,1194,643,718
6293,6293,5700.85,1394,1888,947,392
6294,6294,15226.16,1099,526,60,1159
6295,6295,5531.94,1386,1496,777,721
6296,6296,1998.14,1982,1974,1039,609
6297,6297,955.84,608,1318,863,1454
6298,6298,6646.38,703,285,1150,1477
6299,6299,2441.05,1074,1403,1050,901
6300,6300,3170.1,538,1894,271,1480
6301,6301,5534.12,793,409,967,1001
6302,6302,2502.2,2159,726,51,160
6303,6303,6424.13,1678,887,249,370
6304,6304,1538.53,992,835,1000,132
6305,6305,9371.36,2452,1033,239,54
6306,6306,9235.91,624,1026,23,282
6307,6307,11764.28,1381,1140,921,327
6308,6308,3448.42,993,413,787,703
6309,6309,1674.59,2142,963,379,648
6310,6310,2951.04,2030,1835,472,1070
6311,6311,4898.12,384,1227,481,606
6312,6312,7336.62,777,255,950,940
6313,6313,9525.57,968,1999,336,507
6314,6314,4147.41,1372,1160,167,532
6315,6315,2261.95,2228,1843,1001,895
6316,6316,1511.2,938,1063,909,1380
6317,6317,5146.09,725,1467,10,800
6318,6318,11800.95,2029,1662,126,718
6319,6319,3736.38,225,1405,739,774
6320,6320,2142.06,967,1720,515,308
6321,6321,6549.52,792,1358,24,1385
6322,6322,1224.6,811,1872,355,1325
6323,6323,6340.18,2312,1532,44,115
6324,6324,11718.19,2420,492,469,993
6325,6325,3489.31,1916,1458,622,403
6326,6326,2218.34,1801,286,185,1356
6327,6327,5783.05,1453,1734,693,873
6328,6328,4863.12,1536,1077,1041,1079
6329,6329,5958.31,2480,849,764,1294
6330,6330,5919.59,872,1869,771,1445
6331,6331,2331.18,1395,1777,189,1411
6332,6332,7402.35,2015,1192,0,1199
6333,6333,4816.05,951,1985,783,198
6334,6334,8350.22,604,801,57,157
6335,6335,3210.31,2105,1543,219,102
6336,6336,18117.55,368,448,847,6
6337,6337,3117.37,710,1091,197,286
6338,6338,1891.81,924,735,664,804
6339,6339,11529.5,2295,448,301,216
6340,6340,5256.47,686,1585,993,1488
6341,6341,6781.52,1533,437,1017,1290
6342,6342,8533.42,135,1373,1078,298
6343,6343,1308.36,639,421,1112,964
6344,6344,14080.29,241,491,1175,364
6345,6345,13431.18,1821,1179,42,1227
6346,6346,20801.25,823,737,1120,271
6347,6347,6395.91,1729,1302,43,444
6348,6348,4280.63,434,1720,170,590
6349,6349,16082.64,1088,454,852,426
6350,6350,3310.42,1603,1159,775,814
6351,6351,8487.21,1333,1173,1002,384
6352,6352,8578.22,545,932,159,54
6353,6353,11668.57,776,1954,490,1096
6354,6354,4092.22,986,409,883,570
6355,6355,2485.04,1000,1256,918,963
6356,6356,3657.33,1326,260,63,512
6357,6357,15145.99,448,206,768,744
6358,6358,7507.92,946,1850,932,1363
6359,6359,2826.85,1992,988,681,709
6360,6360,6441.6,1667,991,413,602
6361,6361,17113.85,1423,1220,319,331
6362,6362,5792.44,2173,929,1011,1400
6363,6363,3998.03,1827,911,1190,375
6364,6364,1028.84,527,506,180,925
6365,6365,12135.39,687,892,901,319
6366,6366,3230.53,2303,757,878,624
6367,6367,1372.95,1199,1626,302,645
6368,6368,15031.82,520,563,388,878
6369,6369,3515.14,1019,1712,933,1421
6370,6370,6002.09,207,531,911,845
6371,6371,919.49,1534,1783,118,477
6372,6372,9705.86,888,473,502,505
6373,6373,14677.4,311,1353,613,487
6374,6374,1552.15,2223,603,944,227
6375,6375,3348.4,986,684,1161,562
6376,6376,2183.85,2053,335,437,554
6377,6377,1352.33,941,522,393,1055
6378,6378,17021.39,2324,1233,921,365
6379,6379,9491.17,2415,518,579,284
6380,6380,1332.72,978,538,764,498
6381,6381,6345.79,302,370,1110,965
6382,6382,3012.73,2290,1643,415,447
6383,6383,5990.87,2256,1914,348,764
6384,6384,4459.83,1664,1111,956,816
6385,6385,14090.76,2237,1136,834,1115
6386,6386,3015.53,463,1582,302,106
6387,6387,1754.93,1712,1205,957,1427
6388,6388,8406.37,240,1548,83,1274
6389,6389,2938.54,372,939,555,992
6390,6390,3252.88,1904,229,821,1054
6391,6391,1742.31,1842,1606,1193,197
6392,6392,4623.27,121,467,757,1304
6393,6393,8571.05,118,1778,842,309
6394,6394,2342.71,581,1160,385,51
6395,6395,10789.02,229,684,14,772
6396,6396,3204.64,2383,1321,705,1228
6397,6397,1121.05,948,1941,535,1402
6398,6398,3553.87,598,638,878,632
6399,6399,2895.04,409,1530,400,1376
6400,6400,1268.83,1361,1731,437,483
6401,6401,5106.85,1323,1839,744,1259
6402,6402,5844.1,798,1084,1108,74
6403,6403,6641.29,1175,404,1119,1297
6404,6404,8465.4,1801,1169,408,226
6405,6405,2249.99,698,202,797,281
6406,6406,3087.99,2380,1906,1048,1154
6407,6407,4475.9,377,1114,686,1228
6408,6408,3116.84,353,468,880,255
6409,6409,7080.25,802,1766,530,1169
6410,6410,3134.48,2109,1225,45,915
6411,6411,6374.61,2425,666,1176,768
6412,6412,6615.89,1277,1377,891,190
6413,6413,3141.58,2220,207,1107,1368
6414,6414,4865.29,1688,654,182,1370
6415,6415,6426.54,124,1256,356,1465
6416,6416,3792.9,1812,429,795,1108
6417,6417,8197.73,2197,1736,1185,862
6418,6418,14973.19,828,322,132,652
6419,6419,2912.86,1295,1546,207,369
6420,6420,3228.73,380,234,386,1332
6421,6421,4679.7,901,551,353,285
6422,6422,2933.2,1243,1252,4,759
6423,6423,2763.62,1692,746,764,444
6424,6424,4224.11,1801,1661,678,1339
6425,6425,3093.17,601,1008,836,234
6426,6426,12440.78,1395,1873,376,322
6427,6427,4133.15,293,1307,1167,37
6428,6428,7267.89,1897,476,385,610
6429,6429,8415.85,2026,1289,27,1092
6430,6430,6480.54,283,1788,409,1054
6431,6431,3848.98,1877,1768,450,1229
6432,6432,1143.23,813,633,655,409
6433,6433,2261.49,1477,201,686,1405
6434,6434,8956.69,1819,1839,329,1355
6435,6435,898.74,312,629,948,766
6436,6436,2694.22,2216,588,48,714
6437,6437,4237.77,1960,1357,690,435
6438,6438,1170.63,2039,510,993,597
6439,6439,2765.33,1382,711,208,604
6440,6440,556.36,990,323,145,1304
6441,6441,2180.08,1510,986,1111,243
6442,6442,7787.61,656,548,821,181
6443,6443,1084.76,1157,458,489,411
6444,6444,5883.91,2193,1800,47,154
6445,6445,3290.92,499,899,63,1248
6446,6446,6100.33,937,1143,46,832
6447,6447,5643.26,405,1744,768,545
6448,6448,8346.23,1080,1925,396,619
6449,6449,1267.48,742,789,610,1490
6450,6450,6335.21,1300,1303,206,1177
6451,6451,1965.86,2159,339,361,813
6452,6452,14821.81,1308,767,783,441
6453,6453,4446.45,160,344,764,1056
6454,6454,2267.64,2312,373,619,1198
6455,6455,7550.9,1735,754,1131,1008
6456,6456,3079.79,1960,527,182,1317
6457,6457,7326.71,455,947,702,581
6458,6458,8203.09,2023,1478,253,167
6459,6459,1928.5,1046,929,309,880
6460,6460,16775.78,2326,1938,7,897
6461,6461,3418.05,1455,1600,909,634
6462,6462,20229.3,1909,600,18,1403
6463,6463,6899.23,2173,761,1181,167
6464,6464,5754.68,1006,1436,334,466
6465,6465,3412.3,2066,1174,873,959
6466,6466,1846.93,158,1384,973,653
6467,6467,2609.06,537,1179,388,436
6468,6468,6124.38,177,642,337,183
6469,6469,2019.71,1123,1878,620,351
6470,6470,7645.65,2242,1343,378,1303
6471,6471,1286.63,1025,1768,720,1026
6472,6472,6055.61,2323,1722,67,1106
6473,6473,3954.72,819,1742,570,14
6474,6474,3884.45,348,297,806,134
6475,6475,2459.09,1583,1375,608,930
6476,6476,582.51,2498,527,1029,441
6477,6477,2924.88,1624,1655,831,868
6478,6478,11051.0,1508,1512,753,646
6479,6479,2417.85,880,902,76,306
6480,6480,5581.79,1748,781,965,198
6481,6481,6827.03,1229,1977,479,1252
6482,6482,4411.7,921,1262,587,1104
6483,6483,3009.11,2475,899,796,673
6484,6484,3988.43,1925,1135,1100,136
6485,6485,6886.59,1565,1732,996,1354
6486,6486,2991.9,268,1801,1158,901
6487,6487,3554.08,902,1441,338,430
6488,6488,5122.67,1374,584,736,663
6489,6489,4299.87,1650,1598,712,469
6490,6490,6118.05,595,1066,907,1324
6491,6491,2144.73,1219,1491,96,168
6492,6492,10108.43,804,984,245,787
6493,6493,7618.33,2489,813,257,1312
6494,6494,3339.11,767,779,433,1311
6495,6495,1028.28,1856,911,1186,643
6496,6496,2552.02,2035,1769,112,112
6497,6497,3207.17,368,411,1092,1417
6498,6498,3660.6,447,310,1117,906
6499,6499,3605.77,186,1972,1187,216
6500,6500,6472.09,1059,971,490,564
6501,6501,4210.84,859,1819,1008,1182
6502,6502,18581.16,1738,1252,658,1219
6503,6503,3611.82,358,1630,745,598
6504,6504,4715.92,2076,1793,586,466
6505,6505,3263.59,2478,591,430,1130
6506,6506,5401.2,2406,352,850,615
6507,6507,4973.15,1205,520,897,58
6508,6508,3720.28,1767,1223,333,699
6509,6509,8708.62,2189,1875,976,1354
6510,6510,12569.23,2249,1476,70,242
6511,6511,2611.0,2243,1201,10,384
6512,6512,2323.18,2191,1721,380,224
6513,6513,8331.06,2477,1026,611,1289
6514,6514,3547.18,865,1272,881,1082
6515,6515,5329.1,1087,1731,619,544
6516,6516,3874.39,370,269,953,617
6517,6517,11582.3,1517,926,681,90
6518,6518,7861.97,421,478,383,1182
6519,6519,3796.22,1224,1876,185,1107
6520,6520,18339.91,1658,1454,431,358
6521,6521,6078.75,1452,1965,616,1033
6522,6522,5634.15,637,302,310,728
6523,6523,15352.2,1083,1061,987,1190
6524,6524,2275.49,160,1507,1163,624
6525,6525,2563.27,391,1097,731,231
6526,6526,3249.99,2119,1817,201,75
6527,6527,5571.82,1279,785,545,1496
6528,6528,12639.83,755,1114,619,289
6529,6529,8113.95,892,1155,559,1174
6530,6530,2738.58,335,704,615,1205
6531,6531,5816.11,910,1940,321,666
6532,6532,2680.2,426,874,285,544
6533,6533,10493.49,2071,1348,1023,1263
6534,6534,2613.9,1191,1871,602,1401
6535,6535,3222.74,723,205,772,180
6536,6536,2787.11,2225,510,970,627
6537,6537,7041.81,1068,1641,169,853
6538,6538,4045.01,279,458,998,612
6539,6539,8082.49,2406,1211,1124,611
6540,6540,11050.77,2394,1059,686,890
6541,6541,1355.98,1576,1339,1192,1241
6542,6542,2697.41,908,1437,302,125
6543,6543,714.76,331,808,936,858
6544,6544,14047.26,1640,827,1188,22
6545,6545,1803.82,242,1007,975,52
6546,6546,3536.07,2156,933,613,344
6547,6547,4797.49,544,1731,944,415
6548,6548,8428.72,1329,558,465,1053
6549,6549,17518.16,363,296,741,96
6550,6550,7456.91,1849,1167,1082,1128
6551,6551,10154.5,476,1564,1119,889
6552,6552,5111.86,2356,224,128,925
6553,6553,1968.84,2427,788,772,949
6554,6554,825.53,1373,1270,1163,729
6555,6555,15473.35,1407,1966,979,355
6556,6556,2149.52,1560,566,1017,502
6557,6557,2779.96,2038,1396,1031,703
6558,6558,2532.55,1320,1983,287,566
6559,6559,8108.1,140,1180,766,1036
6560,6560,13427.56,1134,738,31,669
6561,6561,16484.96,494,454,1195,500
6562,6562,8260.45,707,1209,779,258
6563,6563,8388.86,2057,952,721,381
6564,6564,9798.45,1652,1229,629,1328
6565,6565,2697.41,1732,540,601,653
6566,6566,11213.08,1024,1740,329,820
6567,6567,480.24,1284,1110,775,930
6568,6568,3988.87,1558,664,1100,181
6569,6569,1754.2,890,1961,470,647
6570,6570,779.89,1502,1866,56,597
6571,6571,941.71,443,300,516,1263
6572,6572,1337.09,2006,1648,240,153
6573,6573,6478.47,1102,491,647,1259
6574,6574,1019.57,2399,375,967,1291
6575,6575,2726.13,1914,1672,385,1395
6576,6576,2854.92,253,1108,1064,785
6577,6577,1687.14,1658,259,200,220
6578,6578,2908.76,395,937,757,1252
6579,6579,5563.31,1512,506,469,1152
6580,6580,807.96,148,615,571,514
6581,6581,3150.66,1648,1990,914,1417
6582,6582,2322.24,146,1957,81,249
6583,6583,15333.71,1428,1660,264,1398
6584,6584,4123.23,741,774,423,554
6585,6585,6120.89,1285,1136,424,1153
6586,6586,826.42,2313,1634,855,1346
6587,6587,3551.47,2294,514,813,275
6588,6588,5515.35,1093,1677,501,1036
6589,6589,4366.71,2392,1429,529,1177
6590,6590,4381.62,1881,1435,1185,1113
6591,6591,15142.75,2458,945,616,480
6592,6592,3679.22,1320,1047,513,964
6593,6593,3265.6,1398,1362,623,369
6594,6594,14378.01,2252,1845,704,1180
6595,6595,2411.72,695,825,1074,758
6596,6596,17170.05,2375,1815,659,1247
6597,6597,3512.71,1288,1471,1152,1116
6598,6598,4553.36,1313,609,245,785
6599,6599,1704.33,2091,402,861,151
6600,6600,11699.17,401,487,309,1260
6601,6601,4774.77,839,1486,315,135
6602,6602,4162.43,1719,1519,304,522
6603,6603,6334.38,169,333,154,110
6604,6604,4998.61,1376,696,1161,224
6605,6605,2747.55,2261,246,229,84
6606,6606,6050.55,1202,1815,163,54
6607,6607,6039.44,1428,637,1060,1032
6608,6608,3583.32,2087,957,291,316
6609,6609,1652.8,258,572,703,826
6610,6610,4667.0,1552,1719,162,1306
6611,6611,5128.61,612,684,518,745
6612,6612,10092.88,1525,1421,686,855
6613,6613,3522.9,1998,1396,429,327
6614,6614,5893.86,315,1346,315,1426
6615,6615,14962.7,2325,363,798,1168
6616,6616,3753.82,2377,908,892,1245
6617,6617,2162.5,2069,1843,676,42
6618,6618,4470.72,341,1056,892,524
6619,6619,5975.6,1439,1495,9,1500
6620,6620,988.28,1211,1061,814,264
6621,6621,5466.19,1827,843,104,1236
6622,6622,1018.08,806,793,457,229
6623,6623,2496.46,2173,257,607,344
6624,6624,7755.56,1571,1525,772,1446
6625,6625,3033.83,1339,800,284,1228
6626,6626,1773.92,1001,1037,701,833
6627,6627,3198.19,1377,1148,713,933
6628,6628,5770.08,2068,653,33,1294
6629,6629,3789.25,1931,1298,396,1404
6630,6630,6978.95,2495,539,1005,1362
6631,6631,2829.17,1961,705,462,363
6632,6632,6697.89,432,1635,927,1067
6633,6633,3664.76,1438,1385,301,288
6634,6634,1848.65,2030,584,674,333
6635,6635,15122.1,566,883,19,96
6636,6636,2763.15,1423,1909,159,1162
